"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"153","TC0100012828.hg.1","LZIC","84328","leucine zipper and CTNNBIP1 domain containing",-0.708773901957219,4.51522067785677,-3.02752194127453,0.00672818999554379,0.0130045809865575,-3.05867437067996
"154","TC0100012846.hg.1","DFFA","1676","DNA fragmentation factor subunit alpha",0.728532560748048,5.8381793208212,3.57172429409301,0.00194488201853149,0.00461345568164444,-1.86111129389838
"155","TC0100012869.hg.1","SRM","6723","spermidine synthase",0.88500865242818,6.4886725116346,3.59154720558298,0.00185790985275456,0.00445385088522574,-1.81656571909179
"156","TC0100013013.hg.1","UQCRHL","440567","ubiquinol-cytochrome c reductase hinge protein like",-0.943541844867251,2.72741097404538,-4.52493673775772,0.000213402686273267,0.000795097105308464,0.312297593659959
"157","TC0100013153.hg.1","TMCO4","255104","transmembrane and coiled-coil domains 4",0.839379393303881,5.2978739121204,3.99615729885391,0.000727446088982476,0.00211750601845519,-0.898784438069603
"158","TC0100013182.hg.1","CAMK2N1","55450","calcium/calmodulin dependent protein kinase II inhibitor 1",1.16248467993234,5.44973017609037,4.69976111809444,0.000142589081155663,0.000585565826612591,0.712453118991962
"159","TC0100013205.hg.1","ECE1","1889","endothelin converting enzyme 1",-1.22951901328937,8.78121547200942,-5.38736637970309,2.98408482930554e-05,0.000176391253748562,2.27095525673465
"160","TC0100013293.hg.1","ID3","3399","inhibitor of DNA binding 3, HLH protein",1.15149517593758,4.81644437970694,5.18198567475163,4.74050298198207e-05,0.00025318622653008,1.80890624302514
"161","TC0100013306.hg.1","CNR2","1269","cannabinoid receptor 2",0.833982512549382,5.03547405019634,3.63433194084734,0.00168307966888374,0.00409254108960152,-1.72025728764467
"162","TC0100013339.hg.1","RUNX3","864","RUNX family transcription factor 3",1.40609722434104,7.56468510299647,4.81547403892292,0.000109300969883253,0.000481382727226528,0.976720693363061
"163","TC0100013348.hg.1","SYF2","25949","SYF2 pre-mRNA splicing factor",-1.97235354772372,5.72110091180832,-10.0573025985873,3.33591266828227e-09,4.97158597660132e-07,11.3565164865726
"164","TC0100013384.hg.1","ZNF683","257101","zinc finger protein 683",2.25065055082456,4.7319337307809,8.19242915953068,8.9907618074504e-08,2.98064790227457e-06,8.08129326488192
"165","TC0100013441.hg.1","FGR","2268","FGR proto-oncogene, Src family tyrosine kinase",-1.02177939647946,8.75959772611285,-5.4511953435873,2.58651094302866e-05,0.000157213951944856,2.41380408690141
"166","TC0100013445.hg.1","IFI6","2537","interferon alpha inducible protein 6",-1.55038227378461,8.27067901486663,-2.61147432157369,0.0168350175044644,0.0285447675218242,-3.9254932334075
"167","TC0100013472.hg.1","DNAJC8","22826","DnaJ heat shock protein family (Hsp40) member C8",-1.68515491585538,5.54150247889606,-6.00764279654969,7.58046365150124e-06,6.49208520214683e-05,3.64160090097059
"168","TC0100013483.hg.1","TAF12","6883","TATA-box binding protein associated factor 12",-1.01409229827091,5.24370199180976,-4.55097574344644,0.000200942937114443,0.000757993793365627,0.371948517962542
"169","TC0100013588.hg.1","PTP4A2","8073","protein tyrosine phosphatase 4A2",-0.966598286610596,8.8632873694521,-4.19654311563234,0.00045675257976373,0.0014533036628846,-0.440391835697882
"170","TC0100013623.hg.1","SYNC","81493","syncoilin, intermediate filament protein",-0.683210149008945,3.77506745049234,-3.69885512132339,0.00144974903337601,0.00363824572949416,-1.57462133536808
"171","TC0100013636.hg.1","RNF19B","127544","ring finger protein 19B",-0.913792724000306,7.93720219756444,-3.89795834738465,0.000913750401384359,0.0025312465634603,-1.12273353213779
"172","TC0100013713.hg.1","STK40","83931","serine/threonine kinase 40",-0.678125804908679,7.32072655816474,-2.75229247054466,0.0123938398394674,0.0219806295809365,-3.63822839555064
"173","TC0100013718.hg.1","LSM10","84967","LSM10, U7 small nuclear RNA associated",-0.60036197797871,6.09758570336065,-2.71731527174066,0.0133793287501885,0.0234493546380391,-3.71022068118636
"174","TC0100013744.hg.1","MEAF6","64769","MYST/Esa1 associated factor 6",1.09763806297451,6.68839253080466,5.53646270903709,2.13821910345872e-05,0.00013550853577475,2.60403473975933
"175","TC0100013818.hg.1","PPT1","5538","palmitoyl-protein thioesterase 1",-0.996930627050181,8.42511708786056,-4.59739557014838,0.000180523131955704,0.000701443961005342,0.478250912156544
"176","TC0100013882.hg.1","FOXJ3","22887","forkhead box J3",1.19675043173793,7.56611472369164,5.07730098921794,6.01103005456468e-05,0.000303507747017364,1.57210994605561
"177","TC0100013998.hg.1","HECTD3","79654","HECT domain E3 ubiquitin protein ligase 3",1.00282075729519,6.50786191810607,5.32038244994094,3.46874562619605e-05,0.000198336692982992,2.12065174841536
"178","TC0100014014.hg.1","PRDX1","5052","peroxiredoxin 1",-0.932298377934386,4.88216849862517,-2.78687592695305,0.0114877277476191,0.0205312581021278,-3.56665134480308
"179","TC0100014065.hg.1","EFCAB14","9813","EF-hand calcium binding domain 14",0.884731981014335,6.75011287365289,2.68208157146388,0.0144471285160954,0.025007768356823,-3.78232195485478
"180","TC0100014081.hg.1","PDZK1IP1","10158","PDZK1 interacting protein 1",0.991732153781802,6.53664846331869,3.29111876470038,0.00370386629616211,0.00787114180693144,-2.48554080035508
"181","TC0100014203.hg.1","TUT4","23318","terminal uridylyl transferase 4",0.980014754900825,4.07610360839576,3.44030699779826,0.00263207267138299,0.00591160706941635,-2.15508563342953
"182","TC0100014227.hg.1","MAGOH","4116","mago homolog, exon junction complex subunit",-1.61823820808816,5.59484370594214,-6.20560195286059,4.94244204768211e-06,4.78621214768302e-05,4.06995848848518
"183","TC0100014243.hg.1","NDC1","55706","NDC1 transmembrane nucleoporin",0.935489290722692,5.64174497170884,3.14656631177897,0.00514452238124088,0.0104112045982636,-2.8017375179
"184","TC0100014250.hg.1","TMEM59","9528","transmembrane protein 59",-0.911705598006885,7.40905761683163,-4.10385024204227,0.000566455256937868,0.00173657815995551,-0.652612807701443
"185","TC0100014284.hg.1","USP24","23358","ubiquitin specific peptidase 24",1.11427297692473,6.6799465468203,4.48079918809852,0.000236329908354679,0.000859719824093401,0.211158089931851
"186","TC0100014340.hg.1","TACSTD2","4070","tumor associated calcium signal transducer 2",-0.668609878340559,3.47565059971999,-2.46827439303668,0.0228665114060392,0.03717216139898,-4.2100801505578
"187","TC0100014349.hg.1","JUN","3725","Jun proto-oncogene, AP-1 transcription factor subunit",-2.44772935768091,4.60649907962428,-10.1891547426027,2.68478915322253e-09,4.42990210281717e-07,11.5711245994142
"188","TC0100014408.hg.1","DOCK7","85440","dedicator of cytokinesis 7",0.978187135756039,3.56668186138763,4.12781289080401,0.000535790198028549,0.00166556227261379,-0.597774774761068
"189","TC0100014505.hg.1","SLC35D1","23169","solute carrier family 35 member D1",1.06076523593149,5.23179078213909,4.67889880914045,0.000149604039252718,0.000611114643101289,0.664750216125129
"190","TC0100014566.hg.1","ANKRD13C","81573","ankyrin repeat domain 13C",0.869154539557991,4.49080962064998,3.7254305868111,0.00136324016286928,0.00348350085865934,-1.51451000916183
"191","TC0100014579.hg.1","ZRANB2","9406","zinc finger RANBP2-type containing 2",0.8168985225954,6.31575345693175,3.30877238167406,0.00355756541292622,0.00760571596840311,-2.44664139895279
"192","TC0100014650.hg.1","ZZZ3","26009","zinc finger ZZ-type containing 3",1.12256809663179,5.4220413213698,4.79432986506611,0.000114734262570177,0.000500068201013412,0.928474947746824
"193","TC0100014653.hg.1","USP33","23032","ubiquitin specific peptidase 33",-0.888272629525624,6.25489765575065,-2.50554481690555,0.0211263649195696,0.0347045596572176,-4.13679233651737
"194","TC0100014743.hg.1","TTLL7","79739","tubulin tyrosine ligase like 7",-1.25218201352263,3.28001550053296,-3.5799211445989,0.00190844157108471,0.00454250389408107,-1.84269751768771
"195","TC0100014762.hg.1","SSX2IP","117178","SSX family member 2 interacting protein",-0.930277412462084,3.58405741142909,-4.23852533328213,0.000414340450348379,0.00133770292146018,-0.344203502432348
"196","TC0100014788.hg.1","ZNHIT6","54680","zinc finger HIT-type containing 6",1.13861388757995,4.14739716557315,3.93961058831035,0.000829528590260711,0.00234542355385831,-1.02781373493386
"197","TC0100014790.hg.1","COL24A1","255631","collagen type XXIV alpha 1 chain",-0.916751955474229,4.22312273148508,-4.72422565801005,0.00013478541276443,0.000560493795654065,0.768372130372056
"198","TC0100014806.hg.1","SELENOF","9403","selenoprotein F",-0.899811385226528,7.14810148836019,-3.59199180688233,0.00185600389799067,0.00445209657773463,-1.8155660587452
"199","TC0100014846.hg.1","GTF2B","2959","general transcription factor IIB",-1.68074556644358,5.94430350429715,-7.22112065535313,5.96777481942412e-07,1.08547715219447e-05,6.18796325131301
"200","TC0100014852.hg.1","GBP1","2633","guanylate binding protein 1",-0.993829392717584,7.35966018156161,-2.56396783497376,0.0186466172083257,0.0312128157617626,-4.02079056731719
"201","TC0100014910.hg.1","TGFBR3","7049","transforming growth factor beta receptor 3",1.14619179292297,6.06465317659939,2.89234932247954,0.00909907085467821,0.0168690639440663,-3.34605045042064
"202","TC0100014964.hg.1","DNTTIP2","30836","deoxynucleotidyltransferase terminal interacting protein 2",-1.4792902241086,4.7556872382556,-5.38519986491638,2.99862460018219e-05,0.000176930340393892,2.26610009316094
"203","TC0100015160.hg.1","SLC25A24","29957","solute carrier family 25 member 24",-0.814061064500299,4.59245833557289,-3.17363410786004,0.00483856497142957,0.00987375007420698,-2.74286084548801
"204","TC0100015182.hg.1","TAF13","6884","TATA-box binding protein associated factor 13",-0.931158410538503,6.59380773433901,-4.29093649666187,0.000366895282115062,0.00122034283900042,-0.224080910365424
"205","TC0100015194.hg.1","SORT1","6272","sortilin 1",-1.66095498406933,6.58072975011383,-6.58197524549434,2.22206637251026e-06,2.70869304511804e-05,4.87088711866935
"206","TC0100015200.hg.1","AMIGO1","57463","adhesion molecule with Ig like domain 1",0.800174142352474,4.97345422178999,3.77188685320574,0.00122413985475446,0.00319882699602126,-1.40926579101431
"207","TC0100015236.hg.1","LAMTOR5","10542","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5",-2.19222108774387,6.38350993687025,-9.19519083713867,1.45030325017826e-08,9.43718452932898e-07,9.89940452171122
"208","TC0100015246.hg.1","KCNA3","3738","potassium voltage-gated channel subfamily A member 3",1.62600921883868,6.72196448158801,5.67130579486086,1.58501283078233e-05,0.000107057884184421,2.90340091265278
"209","TC0100015254.hg.1","LRIF1","55791","ligand dependent nuclear receptor interacting factor 1",0.85301430271231,3.79117215213443,3.06473404878819,0.00618824470425945,0.0121554806690811,-2.97872303986613
"210","TC0100015265.hg.1","DENND2D","79961","DENN domain containing 2D",2.40123268800356,7.14500830820804,8.35757795209625,6.59853533452921e-08,2.43001597430895e-06,8.39015136832285
"211","TC0100015330.hg.1","PHTF1","10745","putative homeodomain transcription factor 1",-1.51328503951814,3.59857575554987,-5.17582236356388,4.80710814867196e-05,0.000254688528060372,1.79498746139991
"212","TC0100015352.hg.1","NRAS","4893","NRAS proto-oncogene, GTPase",-0.845273942149406,6.31206365366407,-2.75642697967393,0.0122820288945583,0.021799067803634,-3.62969168499444
"213","TC0100015397.hg.1","CD58","965","CD58 molecule",-0.770691916837364,6.74560771227266,-2.94715977793207,0.00805399080667313,0.0152123620305928,-3.23012251052549
"214","TC0100015483.hg.1","NOTCH2","4853","notch receptor 2",-1.06941368903662,8.29047214209422,-4.63431244027765,0.000165789276645098,0.000659729938070933,0.562750983665631
"215","TC0100015561.hg.1","NBPF15","284565","NBPF member 15",1.04048457636974,5.73376470384931,4.89547983185289,9.09973522951521e-05,0.000419987779823779,1.15907272757418
"216","TC0100015660.hg.1","PPIAL4G","644591","peptidylprolyl isomerase A like 4G",0.684874136961227,5.92396856446762,2.91245793734805,0.00870134495259394,0.0162556464540979,-3.3036177787552
"217","TC0100015715.hg.1","SF3B4","10262","splicing factor 3b subunit 4",0.649041938015291,8.35346896153315,3.52873747932982,0.00214752931478024,0.00499576305855222,-1.95753587444437
"218","TC0100015743.hg.1","ENSA","2029","endosulfine alpha",-0.895587725881858,6.53977519238038,-3.99565588746532,0.000728293736650499,0.00211750601845519,-0.899929339221085
"219","TC0100015750.hg.1","HORMAD1","84072","HORMA domain containing 1",-0.838639235773286,4.61888199856848,-3.76141409536815,0.0012542130770264,0.00326816943929044,-1.43300880203273
"220","TC0100015784.hg.1","SELENBP1","8991","selenium binding protein 1",2.02243150703884,5.75114163212684,6.17664316532024,5.2599535126673e-06,5.03125988168176e-05,4.00759248247045
"221","TC0100015786.hg.1","POGZ","23126","pogo transposable element derived with ZNF domain",0.766219432562652,7.43956368701386,2.61770595413214,0.0166101017069581,0.02821647336717,-3.91292997856998
"222","TC0100015803.hg.1","TDRKH","11022","tudor and KH domain containing",0.789699782992823,4.19935875803257,3.67327232736957,0.00153815950116238,0.0038021920253452,-1.63241865306201
"223","TC0100015817.hg.1","THEM4","117145","thioesterase superfamily member 4",1.46034041922131,4.90133303516219,5.85583057345817,1.05576029454133e-05,8.21146895754367e-05,3.30996516977267
"224","TC0100015856.hg.1","S100A12","6283","S100 calcium binding protein A12",-3.52846491057307,7.99248097921611,-9.23546008888589,1.35140883386512e-08,9.4309053200821e-07,9.96959878956802
"225","TC0100015858.hg.1","S100A8","6279","S100 calcium binding protein A8",-4.49304166342472,9.19220122332416,-9.06603541193439,1.82145198231103e-08,1.03867233289964e-06,9.67282757351152
"226","TC0100015864.hg.1","S100A6","6277","S100 calcium binding protein A6",-1.66488369676932,6.99985562829639,-7.675752766343,2.42227718945128e-07,5.88995821856047e-06,7.09054661311639
"227","TC0100015866.hg.1","S100A4","6275","S100 calcium binding protein A4",-1.36277280917712,7.69147644178347,-6.51533023047033,2.55652888762033e-06,3.00538510453077e-05,4.7303948199684
"228","TC0100015891.hg.1","CRTC2","200186","CREB regulated transcription coactivator 2",0.90363980625175,7.66258037979688,4.97165726380507,7.64607334646022e-05,0.000366820964285007,1.332372453073
"229","TC0100015899.hg.1","TPM3","7170","tropomyosin 3",-0.865189098148258,10.8943978745494,-5.02262007156566,6.80740438872839e-05,0.000336006498674414,1.44811367815446
"230","TC0100015902.hg.1","C1orf43","25912","chromosome 1 open reading frame 43",-0.734512533125293,6.66261923697949,-3.178797219523,0.00478224993190357,0.00978682583368865,-2.7316121517243
"231","TC0100015918.hg.1","UBE2Q1","55585","ubiquitin conjugating enzyme E2 Q1",0.891942091527946,6.43565895677761,3.71307236346342,0.00140281294641036,0.00354346408551989,-1.54247203038188
"232","TC0100015921.hg.1","ADAR","103","adenosine deaminase RNA specific",-1.38813050291228,6.79892457772502,-3.57823900018065,0.00191586441318367,0.00455313456219575,-1.84647705688808
"233","TC0100015951.hg.1","SCAMP3","10067","secretory carrier membrane protein 3",0.928249627423877,6.53815329944189,5.27683375524316,3.8262266263726e-05,0.000215332432486249,2.02272587560193
"234","TC0100015975.hg.1","RIT1","6016","Ras like without CAAX 1",-2.61565272213094,6.88589872968514,-12.2515969324371,1.14134385080935e-10,6.59126073842402e-08,14.6668474537104
"235","TC0100016024.hg.1","SH2D2A","9047","SH2 domain containing 2A",0.552181166599167,6.35618919133247,3.29195785578346,0.0036967811873358,0.00785970045351651,-2.483693196403
"236","TC0100016035.hg.1","ETV3","2117","ETS variant transcription factor 3",-0.717049783698464,6.70460483510733,-3.9270124433468,0.000854151464328199,0.00239546924410329,-1.05653489116415
"237","TC0100016044.hg.1","FCRL5","83416","Fc receptor like 5",0.681567304177563,4.99991559961987,3.43038010957069,0.00269276741542119,0.00602158057078699,-2.17718896709738
"238","TC0100016049.hg.1","FCRL3","115352","Fc receptor like 3",2.24363102374931,6.97627451243655,6.81846671137136,1.3574798893594e-06,1.90522637450554e-05,5.36467641072017
"239","TC0100016051.hg.1","FCRL2","79368","Fc receptor like 2",0.974885040723311,3.46892784219546,3.22512051984664,0.00430474097184519,0.00895045152561871,-2.63043704446349
"240","TC0100016052.hg.1","FCRL1","115350","Fc receptor like 1",0.932342230090489,6.41724823519908,3.66385463503547,0.00157203323862445,0.00386936257988542,-1.65367775026042
